,title,price,score,sold,store
4197,"BMAX i10Pro 10,1-дюймовый планшет с восьмиядерным процессором, ОЗУ 4 Гб, ПЗУ 64 ГБ, 4G, Android 11","10 214,75","5,0",1,BMAX Official Store
4198,"Планшет, экран 10,1 дюйма, 10-ядерный процессор MTK6797 (X25), Android 10,0, 128 Гб ПЗУ, камера 13 МП, 4G LTE 5G, Wifi, с клавиатурой","11 374,24",,,OneTablet Store
4199,"Планшет P60L, 10 дюймов, 10,0x128, 0 IPS, Android 10,1, SIM, 4G, LTE, 8 + Гб","10 565,05",,,BEESITTO Global Offical Store
4200,"Планшет с 10,1-дюймовым дисплеем, 2-мя слотами для SIM-карт, 2 Гб + 32 ГБ","6 622,77",,,SHENZHEN BDF Tablet Store
4201,"8-дюймовый планшет с функцией телефона 1280*800, Android 10, 4G, трехэкранный планшет с функцией телефонных звонков, 8 ГБ ОЗУ, 128 Гб ПЗУ, BT4.1, камера 10500 МП,...","39 754,15",,,SC Store
4202,"Планшет CENAVA-A83 дюйма, Android 6,0, 2 Гб ОЗУ, 32 Гб ПЗУ, 3G, 800*1280 IPS, 6000 мАч","8 406,50",,,E-live Store
4203,"2020 новый дизайн, 10-дюймовый 2.5D Закаленное стекло 1920*1200 IPS экран, 3G ОЗУ, 32 Гб ПЗУ, Android 7,0, 4G LTE, стиль Google Play/Netflix","10 083,74",,,RainBoo Store
4204,"2021 супер закаленное 10-дюймовый планшетный ПК Deca Core Android 9 Pie 6 ГБ Оперативная память 128 Гб Встроенная память Камера, 4G, FDD, LTE, 5G Wi-Fi роутер для Мед...","19 896,34",,,"Shenzhen HongyangTechnology Co., Ltd."
4205,"Планшет Pipo X4, 10,1 дюйма, 1920*1200, Pentium N4205, 6G, 128G, Win10 Pro, одномерный сканер кода, QR-кода","33 163,60","5,0",1,SC Store
4206,"2022 новый дизайн 11,6-дюймовый планшет 2 в 1 Android MT6797 10 ядер планшеты 4G сетевой ноутбук планшет с клавиатурой металлический корпус","16 379,33",,,Nenmone Official Store
4207,"Планшетов Xiaomi Mi Pad 5, 6 ГБ, 256 ГБ, Snapdragon 860, 11 дюймов, WQHD + дисплей 120 Гц, 4 стереодинамика, 8720 мАч, Mi Tablet 5","31 979,59","5,0",4,realus Store
4208,Планшет Samsung SM-T505N Galaxy Tab A7 LTE SM-T505NZAASER (1.8GHz /3072Mb/32Gb/LTE/Wi-Fi/Cam/10.4/Andr),"25 340,00",,,Фирменный магазин Pleer.ru
4209,"10,1 дюймов планшет M10 Средний компьютер глобальной Bluetooth Wi-Fi смартфон Android 9,0 MTK 8 ядро двойная SIM карта 2.5D планшет CE Band 32G 64G","15 411,80",,,Walk Tablet Store
4210,"Планшет на Android, восемь ядер, экран 2022 дюйма, 4 Гб + 64 ГБ","10 001,77",,,Nenmone Official Store
4211,"Нетбук One Mix GX1 pro, 7-дюймовый Карманный ПК, intel core i7-1160G7, 16 ГБ ОЗУ, 512 Гб SSD, 1920*1200 FHD Win 10, Wi-Fi, 12000 мА/ч","170 945,70",,,E-live Store
4212,"Планшет P30 Pro на Android 11, восемь ядер, экран 2022 дюйма, 4 Гб + 64 ГБ","8 452,04","5,0",1,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
4213,"Новый год, распродажа, 2Гб DDR3 + 32 ГБ, 10,1-дюймовый планшетный ПК W8100 Windows 10 со штырьковой клавиатурой, двойной камерой, 32-разрядный, Wi-Fi","8 856,99","5,0",8,Tablet inventory Store
4214,"Планшет Prestigio Node E8 PMT4228_3G_E_CIS Spreadtrum SC7731E 1.3 Ггц, 1 Гб, 32 Гб, 3G, Wi-Fi, BT, 8.0, 800x1280, Android","8 750,00",,,Интернет Гипермаркет Pleer.Ru
4215,FHD-Планшет для CASPER VIA.S30 4 Гб 64 ГБ 10 дюймов,"66 255,74",,,Shipliyo Store
4216,"Новый планшетный ПК с системой андроида 10,1 дюймов, подарок для мальчиков и девочек, восемь ядер, 4 Гб Оперативная память 64 Гб Встроенная памя...","13 311,40",,,Shop5882189 Store
4217,"Новинка, 10 дюймов планшет Deca Core, размер экрана 4G Телефонный звонок 6 ГБ Оперативная память 128 Гб Встроенная память Wi-Fi Bluetooth 1920X1200 2,5 K IPS Android Пла...","21 577,78",,,Bach Melody
4218,"Планшет Blackview Tab 8E, 10,1 дюйма, 3 + 32 ГБ, Android 10, 6580 мА · ч, 2 динамика","10 970,70",,,BLACKVIEW Official Store
4219,"2021 Kcosit K11F прочный планшетный ПК Windows Intel Z3735F 10,1 дюйма 2 Гб ОЗУ 64 Гб ПЗУ 4G LTE мобильный терминал IP65 Водонепроницаемый Ublox GPS","32 533,06",,,XDrone Tablet Store
4220,"Планшет play store, 10 дюймов, 8 ГБ ОЗУ, 128 Гб ПЗУ, 4G LTE, телефонный звонок, GPS 5G, Wi-Fi, Android 10.0q, IPS","12 222,67",,,Peakier tablets Store
4221,"10-дюймовый планшет с восьмиядерным процессором MT6762, Android 128, 2-мя слотами для SIM-карт","10 864,90",,,A Men Store
4222,"Blackview Tab 9, 4G Телефонный звонок планшет 10,1 дюймов Оперативная память 4 Гб Встроенная память 64 ГБ Android 10,0 UMS512 Octa Core 1,8 ГГц 7480 мАч 5MP + 13MP камеры","12 890,34",,,aForChina Store
4223,"Планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором, ОЗУ 1/2 ГБ, ПЗУ 32 ГБ, NX16A","7 706,60","4,0",11,DIGITALTOOLS Technology Ltd. 
4224,"2021 BDF Новый 10-дюймовый планшетный ПК с системой андроида и 9,0 3G 4 аппарат не привязан к оператору сотовой связи Телефонный звонок сим-карты 2 Г...","6 988,48",,,BDF Official Store
4225,"Планшет Xiaomi 4 Plus, Android 10,1 дюйма, 4 Гб ОЗУ, 128 Гб ПЗУ, LTE версия, Snapdragon 660, 1920x1200 HD, планшет для детей на Android","20 421,79",,,PhilipsEarphone Authorization Store
4226,"2021 новый планшетный ПК 8, четыре ядра, 3 Гб оперативной памяти, 64 Гб встроенной памяти, 10 дюймов 1280*800 IPS Android 9,0 вызова 4 аппарат не привязан к опе...","15 411,80",,,Pcase Store
4227,"Планшет 10 дюймов, Восьмиядерный процессор, ОС Android глобальная версия, 6 ГБ ОЗУ 11,0 Гб ПЗУ, FHD 128x1280, 4G FDD LTE, WiFi, GPS, Type-C, экран 800 дюйма","12 646,53",,,DOMIC Store
4228,"Мини-планшет PiPo X9S, 9,0 дюйма, 3 ГБ + 64 ГБ, Windows 10, Intel Celeron N4020, поддержка Wi-Fi, Bluetooth, TF-карт, HDMI,RJ45","16 113,10",,,aForChina Store
4229,"Планшет на Android 10,1, восемь ядер, экран 5000 дюйма, 4 Гб + 64 ГБ","7 017,21",,,ShenZhen Consumer E- Tech Store
4230,"Планшет A8T, 4G, 8 дюймов, 1920*1200, MTK6771, Android 11,0, 6 ГБ, 128 ГБ, BT4.0, 13 МП, камера 7800 мАч, USB2.0, GPS, RJ45","27 977,76",,,SC Store
4231,"10-дюймовый планшет ZONKO 3G, Android 10, телефонные звонки, планшеты 1280*800, 2 Гб ОЗУ, 32 Гб ПЗУ, Wi-Fi, GPS, Netflix, Youtube, детский учебный планшет","8 315,42",,,ZONAEP Store
4232,"Планшет, 10 дюймов, Восьмиядерный процессор, 4 Гб ОЗУ, 32 Гб ПЗУ, 4G FDD LTE, камера 5,0 МП, Bluetooth, Android 9,0, GPS, Wi-Fi","8 910,93",,,Perkbox Global-Official Store
4233,Планшет Samsung Galaxy Tab S7 FE 12.4 2021 64 ГБ (SM-T735) Розовый,"51 444,00",,,TechWorld Store Store
4234,"32-разрядный 10,1-дюймовый Планшет Windows 10 Home NX16A Nextbook 1/2 ГБ + 32 ГБ, четырехъядерный планшетный ПК с BT клавиатурой, чехол с двумя камерами 10,1x80 0 IPS","7 006,00",,,DIGITALTOOLS Technology Ltd. 
4235,"Планшет BDF S10, 10,1 дюйма, Восьмиядерный, Android 9, 4 + 64 ГБ, две SIM-карты","6 016,75","4,6",25,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
4236,"Casper L20 64 Гб 10,1 ""FHD 4,5G планшет серый","34 189,28",,,MUSMEL Store
4237,"Планшет M30X Tab 10, экран 10,1 дюйма, 6 ГБ ОЗУ 64 Гб ПЗУ, Android, десятиядерный процессор, 1920x1200 IPS, 8000 мАч, 4G LTE, две SIM-карты, стандарт Wi-Fi","10 718,48",,,BEESITTO Global Offical Store
4238,"Планшет K30 на Android, экран 10,1 дюйма, 10-ядерный процессор MT6797, 4G, камера 13 МП, 1920x120 IPS, двойной Wi-Fi, GPS","12 442,66",,,Nenmone Official Store
4239,"2021 версия 10 дюймов Android 9 планшет 3G для мобильного телефона, планшета, 32 ГБ памяти на носителе eMMC 2.5D Стекло 1280x800 HD Экран Wi-Fi GPS Bluetooth Netflix","7 775,96",,,Perkbox Global-Official Store
4240,"Lenovo Xiaoxin Pad P11 Plus планшет на Android 11, восемь ядер, экран 11 дюймов, 6 ГБ + 2021 ГБ","19 822,08","5,0",2,Lenovo Accessories Official Store
4241,"Планшет с 10-дюймовым дисплеем, десятиядерным процессором, ОЗУ 8 Гб, ПЗУ 2021 ГБ, 3G, 4G LTE, Android 9,0, 10,1","9 465,11",,,LSKDZ Tablet Online Store
4242,"Планшет на Android 10, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","6 509,98",,,ShenZhen Consumer E- Tech Store
4243,Графический планшет Parblo A610 Plus V2,"7 599,00",,,Parblo Official Store
4244,"Планшет на Android 10,1, восемь ядер, экран 10,0 дюйма, 4 Гб + 64 ГБ","8 356,76",,,BDF Official Store
4245,"Планшет P30, 10,1 дюйма, 6 + 128 ГБ, Android 10,0, 1920x1200, задняя камера 13 МП","10 868,41",,,Tablet Factory Store
4246,Для планшета Samsung Galaxy Tab 3 Lite T113 8 Гб 7 дюймов белый,"20 310,39",,,MUSMEL Store
4247,"Оригинальный планшетный ПК HONOR Mediapad V7 Pro, экран 11 дюймов 2,5 K, Восьмиядерный MediaTek 1300T, 8 ГБ ОЗУ 128 Гб ПЗУ, HONOR планшетный ПК V7 Pro WiFi 6","30 825,70",,,VSTAR TECHNOLOGY INDUSTRY CO LTD
4248,"2022 новый дизайн 11,6-дюймовый планшет 2 в 1 Android MT6797 10 ядер планшеты 4G SIM ноутбук планшет с клавиатурой 13MP GPS WIFi","18 439,09",,,Nenmone Official Store
4249,"ALLDOCUBE X Game планшет на Android 11, экран 10,5 дюйма, 8 ГБ + 128 Гб, 1920X1280","20 990,00",,,Magdevice Store
4250,"BDF новый планшет Global Pro 10,1 дюймов 4G LTE телефонные звонки 3 Гб/32 ГБ Android GPS восьмиядерные Планшеты Android ноутбук планшет 10","7 757,04",,,BDF BDF Tablet Global Store Store
4251,"10-дюймовый планшет с восьмиядерным процессором, ОЗУ 6 ГБ, ПЗУ 64 ГБ, 1280x800, 4G FDD LTE, Android 9,0, Wi-Fi, Bluetooth, GPS","10 402,51",,,honyuda Store
4252,"Новый оригинальный 10,1 дюймовый ноутбук четырехъядерный Android ноутбук Android 6,0 Google Play 1,6 ГГц Wi-Fi RJ45 порт Bluetooth мини нетбук","7 314,26",,,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
4253,"10,1-дюймовый планшет с восьмиядерным процессором, ОЗУ 4 Гб, ПЗУ 64 ГБ, 2-мя слотами для SIM-карт","6 581,44",,,BDF BDF Tablet Global Store Store
4254,"Lenovo M10 планшет, экран 10,1 дюйма, 4 Гб + 64 ГБ","27 953,94",,,MUSMEL Store
4255,"Оригинальный планшет X9S, все в одном, Windows 10, POS-терминал Intel Celeron N4020, 9 дюймов, 1920X1280, сенсорный экран DDR4, 3 Гб ОЗУ, Wi-Fi, RJ45, розничная продажа","16 099,79",,,XDrone Tablet Store
4256,"Планшет Samsung Galaxy Tab A7 Lite 8.7"" wi-fi 4/64GB официальная гарантия планшетный компьютер оригинальный","18 990,00","5,0",1,AKVASAFE Store
4257,"Планшет Xiaomi 4plus, 10,1 дюйма, Android Pad, LTE версия Full Netcom, черный, 10,1 дюйма, 4 + 64 Гб/128 ГБ","20 401,47","2,0",1,VR-World Store
4258,Планшет Samsung Galaxy Tab A7 Lite SM-T220NZAASER (8 Core 2.3GHz/3072Mb/32Gb/GPS/Wi-Fi/Bt/Cam/8.7/Andr),"17 425,00","4,0",,Интернет Гипермаркет Pleer.Ru
4259,"2022 Новое поступление 4G LTE планшеты 10,1 дюймов Android 10 Core Google Play Dual 4G SIM карты GPS Планшетный ПК камера 13 МП 6000 мАч","9 697,00",,,Nenmone Global Store
4260,"2021 Kcosit K81F прочный Windows 10 домашний планшетный ПК Intel Z3735F 8 ""2 Гб ОЗУ 64 Гб ПЗУ 4G LTE IP65 водонепроницаемый GPS сканер штрих-кода","34 315,39",,,XDrone Tablet Store
4261,"Планшет на Android 2021, десять ядер, экран 10 дюймов, 4G, две SIM-карты, 5 МП, Wi-Fi, Bluetooth, type-c","13 380,76",,,Shenzhen CTLONG Store
4262,Для CASPER VIA.L30 4 Гб 64 Гб 4G 10 'FHD планшет,"25 127,72",,,Shippo Store
4263,"Планшет, Android 8,1, IP67, MTK 8735A четыре ядра, 8 дюймов, 4G LTE, 2 Гб ОЗУ 32 Гб ПЗУ, 800*1280 IPS, 8500 мАч","27 322,70",,,E-live Store
4264,"Планшет Lenovo Tab M10 Plus TB-X606F 10,3 дюйма, 128 ГБ, Wi-Fi + Bluetooth","26 364,28",,,Shipliyo Store
4265,Huawei MatePad T10 S 64 Гб (гарантированно Huawei) синего цвета. 10.1 IPS-Легкий и тонкий-стильное стекло,"17 507,99",,,Koc market Store
4266,"Планшет Lonwalk M10, 10,1 дюйма, Android 9,0, 1280x800, Восьмиядерный процессор SC9863A, 4 Гб ОЗУ, 64 Гб ПЗУ, 4G LTE, Wi-Fi, PUBG, Netflix","15 972,28","1,0",2,Walk Tablet Store
4267,"Планшет на Android 10,1, восемь ядер, экран 9,0 дюйма, 4 Гб + 64 ГБ","6 582,84",,,BDF BDF Tablet Global Store Store
4268,"Планшет, 10 ядер, 6 ГБ + 128 Гб, 10,1 дюйма, Android 9,0","6 176,49",,,100% tablet Store
4269,"10 дюймовый планшет Deca Core, размер экрана с двумя sim-картами 4G, Телефонный звонок 6 ГБ Оперативная память 128 Гб Встроенная память Wi-Fi Bluetooth 1920X1200 ...","20 035,76",,,"Shenzhen HongyangTechnology Co., Ltd."
4270,"Планшет, Android 8,0, 10,6 дюйма, 10 ядер, 6 ГБ ОЗУ, 128 Гб ПЗУ, 4G LTE, телефонный звонок, камера 13 МП, офисные игры для учеников","13 560,81",,,Professional Laptop Tablet Store
4271,"Супер закаленный 10-дюймовый планшетный ПК 2021, десятиядерный Android 9 Pie 6 ГБ ОЗУ 128 Гб ПЗУ, камера 4G FDD LTE, 5G WiFi Netflix Media Pad","20 876,48",,,honyuda Store
4272,Лучший HUAWEI MatePad 11 планшетный ПК с HarmonyOS 2 совместный 2th Gen M-pencil 8-ядерный процессор Qualcomm Snapdragon 865,"75 034,26",,,HUWEI Factory Store
4273,"Планшет BQ 7038G Light Plus Blue ,Unisoc SC7731E 1.3GHz,2048Mb,16Gb,3G,Wi-Fi,Bluetooth,GPS,Cam,7.0,1024x600","5 680,00",,,Фирменный магазин Pleer.ru
4274,"Нетбук 7-дюймовый 1920*1200 One GX1 Pro 4G для настольных игр, Intel телефон, планшетный ПК 8 ГБ/16 ГБ ОЗУ 512 ГБ/1 ТБ ПЗУ Win10, ноутбук WIFI6 USB 4,0 HD","121 133,74",,,SC Store
4275,Планшет Hometech Alpha 8st 16 Гб 8 дюймов IPS,"14 011,30",,,M-R-G Store
4276,"10-дюймовый планшет M10, телефон с глобальной версией, Bluetooth, Wi-Fi, Android 9,0, Восьмиядерный процессор MTK, двойная камера, аккумулятор 5000 мАч, 4 цвета, ...","15 411,80",,,Walk Tablet Store
4277,"Планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 3 ГБ, ПЗУ 32 ГБ, 4G LTE, Android 10,1","8 297,91",,1,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
4278,Оригинальный телефон Xiaomi Pad 5 Mi Pad 5 6 ГБ 128 ГБ/256 ГБ Snapdragon 860 Quad Stereo speaker планшеты WQHD + дисплей 120 Гц,"22 769,50","5,0",13,Xiaomi Live Store
4279,Планшет с двойной камерой и поддержкой Bluetooth,"11 601,94",,,LSKDZ Tablet PC Store
4280,"Планшетный ПК с глобальной прошивкой, супер 8 + 128 ГБ, 4G LTE, телефонные звонки, Планшеты с поддержкой Wi-Fi 1920*1200 IPS, планшетный компьютер, порт док-...","12 681,56",,,Yusunoul Store
4281,"Планшет Xiaomi 5 Pad, 11 дюймов, 2,5 K, 120 Гц, 6 + 128/256 ГГц, Wi-Fi, 8720 мА · ч","35 996,83",,,Shenzhen Fuloophi Store
4282,"10-ядерный 2 в 1 планшетный ПК с системой андроида и 10,8 дюймов офисные mtk6797 x27 4 Гб Оперативная память 128 Гб Встроенная память Планшеты ПК 2,4G/5G Wi-Fi...","16 477,41",,,Shenzhen CTLONG Store
4283,"Высокая-определение гладкая для игры 10 дюймовый планшет MT6762 8 ядер 1920*1200 2,5 K IPS Экран Dual Core 4G, 3 Гб оперативной памяти, Оперативная память 64 Гб В...","10 258,89",,,RainBoo Store
4284,"Планшет, экран 10 дюймов, Android 9,0, 2.5D, 3G, телефон, планшетный ПК, четырехъядерный, ROM 32 ГБ, планшеты 10,1, детский планшет, FM, GPS + 64 ГБ, TF","11 908,80",,,"Shenzhen HongyangTechnology Co., Ltd."
4285,"Планшет Galaxy Tab A7, 32 ГБ, Wi-Fi, Android-планшет, темно-серый, 10,4 дюймов, ЖК-дисплей, Android 10,0, мощный аккумулятор 7040 мАч, Ev шасси Ofis","19 897,04",,,Getus Store
4286,"Высокая определенных 4 аппарат не привязан к оператору сотовой связи PUBG игры/Netflix/Google Play 6 + 128 ГБ 10 дюймовый планшет MT6797 10-ядерный 1920*1200 2,5 K IPS Э...","10 401,11",,,Aloneer Store
4287,"2022 Новый P30 10,1 дюймовый 4G дешевый планшет Android 11 64 Гб/128 ГБ ROM MT6762 Helio P22 Восьмиядерный детский планшет для подарка","12 978,62",,,Nenmone Global Store
4288,"Планшет MediaPad, 10 дюймов, 4G, Android 9,0, ОЗУ 6 ГБ + 32 ГБ, 1280*800, IPS, две sim-карты, WiFi, GPS планшеты, Youtube, 2020","8 658,72",,,LSKDZ Tablet PC Store
4289,"Планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором, ОЗУ 1/2 ГБ, ПЗУ 32 ГБ, 10,1x1280, 800x8350","6 165,28",,1,DIGITALTOOLS Technology Ltd. 
4290,"10-дюймовый планшет с восьмиядерным процессором, ОЗУ 6 ГБ, ПЗУ 9,0 ГБ, Android 128","6 163,88",,,delicate tablet store Store
4291,"Планшет Blackview Tab 8E, 10,1 дюйма, 3 + 32 ГБ, задняя камера 13 МП, 6580 мА · ч, поддержка Wi-Fi, Bluetooth, TF-карт","11 909,50",,,Xphone Store
4292,"Lenovo P8 Tab3 8 Plus 8,0 inch Tablet PC Snapdragon 625 Octa Core 2,0 ГГц 3 Гб оперативной памяти, 16 Гб встроенной памяти, размер экрана, двойная камера, GPS, Wi-Fi/LTE версия","69 989,94",,,MIEGOO Intel NUC Store
4293,"Глобальный 10-дюймовый планшетный ПК, десятиядерный, 6 ГБ ОЗУ, 128 Гб ПЗУ, 4G FDD LTE, камера 13/5 МП, стандартная, Wi-Fi, Netflix, Media Pad, планшеты Android 10,1","10 437,54",,,Beesitto Online Store
4294,"Планшет на Android 2021, экран 10,1 дюйма, 3G, 4G, LTE, поддержка двух SIM-карт, GPS, Wi-Fi, Bluetooth, Google Play","7 678,58",,,SHENZHEN BDF Tablet Store
4295,"Планшет с 10,1-дюймовым дисплеем, десятиядерным процессором MT6797, ОЗУ 4 Гб, ПЗУ 64 ГБ, 10,1 ГБ, 13 МП, 8,0x1920","25 640,56",,,Baby Doing Buy Store
4296,Планшет 10 дюймов Android Pie 9 планшетный ПК 3G Phablet с двумя слотами для sim-карт двойная камера Google Certified 1280X800 IPS экран WiFi,"12 889,64",,,Beesitto Online Store
4297,"Планшет Xiaomi MI Pad 4, 8,0 дюйма, 4 + 64 ГБ, 660 мАч, Android, Snapdragon 6000","14 663,56","5,0",14,ChiinaSONY Authentication Store
4298,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 8 Гб, ПЗУ 10,1 ГБ, Android 128","10 158,00",,,Beesitto Online Store
4299,"Планшет с 10,1-дюймовым дисплеем 3G, четырёхъядерным процессором, ОЗУ 2 Гб, ПЗУ 32 ГБ, Android 10,1","6 603,16",,,SHENZHEN BDF Tablet Store
4300,"Планшет на Android 11, восемь ядер, экран 10 дюймов, 6 ГБ + 64 ГБ","9 050,35",,,DOMIC Store
4301,FHD 1920*1200 IPS экран 5 + 13 МП Супер 8 + 128 Гб 4G LTE телефонные звонки планшетов с поддержкой Wi-Fi планшетов порт док-станции,"14 057,54",,,Yusunoul Store
4302,"Оригинальный G81 Самый дешевый военный Android планшетный ПК Водонепроницаемый Жесткий открытый фаблет 8 ""Qualcomm 4 Гб ОЗУ 64 Гб ПЗУ NFC 4G LTE","34 596,33",,,KT Technology
4303,"Beesпрокат Mipad P30 Tab 2 в 1 планшет с восьмиядерным процессором 8 ГБ + 128 Гб 13 + 5 Мп двойной камерой Android 10,0 планшетный ПК 10 дюймов 1920x120 0 IPS","11 029,55","5,0",4,BEESITTO Official Store
4304,"Lenovo Tab M10 планшет, экран 10,1 дюйма, 32 ГБ","23 353,80",,,Shipliyo Store
4305,"Планшетный ПК PiPo W11 2 в 1, Intel N4100 8 ГБ ОЗУ 128 Гб ПЗУ 128 ГБ/256 ГБ/512 ГБ SSD 11,6 дюймов 1920*1080 IPS Wi-Fi Windows 10","27 322,70",,,E-live Store
4306,"Планшет 2 в 1, 11,6 дюйма, 4G, MTK6797, Helio X27, 2,5 ГГц, 4 Гб ОЗУ, 128 Гб ПЗУ, планшеты на Android с клавиатурой","16 195,77",,,Shenzhen CTLONG Store
4307,"Быстрые игры HD 4G LTE телефонные звонки планшет Android 10 дюймов 5G Wifi 1920*1200 Deca Core Google Play GPS IPS планшетный ПК 10,1""","9 534,47",,1,Yusunoul Store
4308,"Планшет с 10,1-дюймовым дисплеем, десятиядерным процессором MT6797, ОЗУ 6 ГБ, ПЗУ 10,1 ГБ, Android 128","10 733,19",,,Beesitto Online Store
4309,"Ноутбук OneMix 4 в 1, 10,1 дюйма, 2560*1600, Intel i7 i5 16 ГБ 512 ГБ/1 ТБ, клавиатура с подсветкой, Win10 BT, сканер отпечатка пальца","81 199,54","5,0",1,SC Store
4310,"Планшет на Android 2022, восемь ядер, экран 10,1 дюйма, 4G LTE","7 692,59",,,BDF BDF Tablet Global Store Store
4311,"Планшет, экран 10,1 дюйма, 2 ГБ + 32 ГБ, Android 9,0, 3G/4G, телефонные звонки, Восьмиядерный процессор, Bluetooth, Wi-Fi","7 097,08",,,CN GO GO Jiuliuyar Store
4312,"Планшет PRITOM L8, планшет 8 дюймов, Android 9,0, WiFi, 2 ГБ 32 ГБ, четырехъядерный, HD IPS экран, 8,0 МП камера, поддержка нескольких языков","7 605,71",,,PRITOM Global Store
4313,"10,1-дюймовый планшет с четырёхъядерным процессором, ОЗУ 4 Гб, ПЗУ 11,6 ГБ, 128x1920","12 190,44",,1,DIGITALTOOLS Technology Ltd. 
4314,"K40 10,1-дюймовый планшет с четырёхъядерным процессором MT6797, ОЗУ 4 Гб, ПЗУ 64 ГБ, 13 МП + 5 МП","7 453,68","5,0",1,Nenmone Global Store
4315,"Планшет на Android 10, восемь ядер, экран 2022 дюйма, 6 ГБ + 64 ГБ","12 556,15",,,Shenzhen CTLONG Store
4316,"Новейший Android 10.0Q 4 аппарат не привязан к оператору сотовой связи функция звонка, 10 дюймовый планшет, PC, четыре ядра, Google Play, Wi-Fi, GPS и IPS android план...","9 048,95",,,Yusunoul Store
4317,"Планшет на Android 2022, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","6 427,30",,,ShenZhen BDF Tablet Technology Co. Store
4318,Планшет Samsung Galaxy Tab S7 FE 12.4 2021 128 ГБ LTE Зеленый,"56 538,00",,,TechWorld Store Store
4319,"Новый 10,1-дюймовый планшетный ПК Android-ноутбук Octa Core Android 11.0 MTK6762 Bluetooth Wi-Fi GPS Type-C нетбук планшеты 4 ГБ + 64 ГБ ПЗУ","8 366,57","5,0",16,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
4320,"Оригинальный телефон Lenovo Tab4 плюс TB-8704F 8,0 дюймов 4 Гб оперативной памяти, 64 Гб встроенной памяти, Android 8,1 APQ8053 Восьмиядерный планшетный ПК 1920x1200 ...","17 514,30",,1,E-live Store
4321,"Оригинальный планшет Xiaomi 4 64 Гб Планшеты 4 Snapdragon 660 AIE ЦП планшет 8,0 дюйма 16:10 экран 13 МП Bluetooth 5,0 планшет hd","15 938,65",,1,VR-World Store
4322,"Китай (материк) KS101 10 дюймов Планшеты Android ПК 128 ГБ Встроенная память 6 ГБ Оперативная память MIL-STD-810G прочный IP65 Водонепроницаемый 14600 мА/ч, GPS RTK ...","33 544,73",,,KT Technology
4323,"10,1 дюймов подключается к сети 4G Телефонный звонок планшетный ПК с системой андроида и 9,0 Планшеты Octa Core IPS 1280 × 800 2 Гб RAM32GB Встроенная память ...","7 440,37",,,BDF Official Store
4324,"Оригинальный Планшет Lenovo Tab P12 Pro, Xiaoxin Pad Pro 12,6, Wi-Fi, Восьмиядерный процессор Snapdragon 870, 8 ГБ, 256 ГБ, 12,6 дюйма, 2K, OLED, 10200 мАч","45 489,96",,1,Lenovo Accessories Official Store
4325,"Планшет Digma Optima A500S 10.1"" 3G 16Gb (TS1220PG), Android 10,0, Планшетный ПК, ультратонкий, 1280x800, microSD 128 Гб","7 490,00","4,5",3,Связной - официальный магазин
4326,"Планшет на Android 10,1, четыре ядра, экран 9,0 дюйма, 2 Гб + 32 ГБ","6 355,14",,,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
4327,"Оригинальный планшет Xiaomi Tablet 4 Snapdragon 660 AIE CPU планшет 32 ГБ/64 ГБ 8,0 дюйма 16:10 экран 13 МП Bluetooth 5,0 6000 мАч аккумулятор","14 663,56",,1,VR-World Store
4328,"Горящая распродажа, хит продаж, 10 дюймовый планшетный ПК MT6797 Deca Core, размер экрана 6 ГБ Оперативная память 128 Гб Встроенная память 4 аппарат не ...","10 188,83",,,Peakier tablets Store
4329,"Планшет 3G 4G, экран 10 дюймов, 2 Гб ОЗУ 32 Гб ПЗУ, экран 2020 дюйма IPS 2.5D, закаленное стекло 10,1, Android 9,0 + подарок","12 749,52",,1,Walk Tablet Store
4330,Планшет android 10 дюймов Android планшет 8 ГБ ОЗУ 128 Гб ПЗУ планшет Android GPS двойной телефонный телефон планшетный ПК Восьмиядерный игровой планшет,"11 601,94",,,LSKDZ Tablet PC Store
4331,"Casper S38 16GB 8 ""1280*800 HD планшет с оригинальным процессором-синий цвет-светильник и элегантный дизайн)","10 501,99",,,Koc market Store
4332,"Планшетный ПК PIPO N1, 10,1 дюйма, MTK8735, 1280*800, LTE, WCDMA, GSM, Type-C, BT","9 863,75",,,Pipo Official Store Official Store
4333,"Фаблет ПК, экран 10,6 дюйма, 4 Гб ОЗУ, 64 ГБ, 128 Гб ПЗУ, 4G LTE, телефонные звонки, камера 13 МП, офисный игровой 5g, Wi-Fi, планшет Android 8,0","24 364,07",,,Tablet and laptop sales service center Store
4334,"Планшет на Android 10, восемь ядер, экран 10,1 дюйма, 6 ГБ + 64 ГБ","18 047,46",,,Tablet Factory Store
