,title,price,score,sold,store
420,"Планшет, экран 10,1 дюйма, Android 9.0, 3G/4G, телефонные звонки, Восьмиядерный процессор, 4 Гб + 64 ГБ ROM, Bluetooth, 2.5D стальной экран","6 107,13","4,5",472,SZ BDF TabletS Store
421,"Планшет на Android 11, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","7 706,60",,1,SHENZHEN BDF Tablet Store
422,"Планшетофон с 10,1-дюймовым дисплеем, восьмиядерным процессором MTK, ОЗУ 4 Гб, ПЗУ 64 ГБ, Android 10","9 676,69","4,8",23,TCL Tab Online Store
423,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 8 Гб, ПЗУ 2022 ГБ, 10,0 мАч, 2-мя слотами для Sim-карт","6 126,75",,,Fashion tablet Store
424,"Чехол для планшета с концентратором type-c для iPad Pro Air 11 12,9, 7-портовое расширение, hdmi аудио кардридер, Магнитный защитный чехол, концентратор дл...","5 197,75","4,0",7,SASORIZA Samfun Store
425,"Планшетный ПК TECLAST M40Pro TLA007 Android 2 в 1, планшетный ПК, 10,1 дюйма, 6 + 128 ГБ, версия для карт","20 886,29",,,Xiaomi-Panda-YC Store
426,"Планшеты Xiaomi Pad 5 с глобальной прошивкой, Восьмиядерный процессор Snapdragon 860, 128 ГБ/256 ГБ, камера 13 МП, экран 11 дюймов 2,5 K, 8720 мАч, MI Tablet 5, версия CN","27 603,64","4,9",142,70mai-Goldway Store
427,"Blackview Tab 11 планшет, экран 10,36 дюйма, Восьмиядерный, 8 Гб ОЗУ 128 Гб ПЗУ","16 544,67","5,0",1,BLACKVIEW Online Store
428,"Планшет Blackview Tab 10, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","13 500,56",,,BLACKVIEW Global Store
429,"Планшет для рисования электронный, 6,5 дюйма, с ЖК-экраном","638,95","4,8",81,DRAWBELIVE Official Store
430,"Blackview Tab 6 планшет с 8-дюймовым дисплеем, ОЗУ 3 ГБ, ПЗУ 32 ГБ, 5580 мАч, Android 11","8 196,32","5,0",1,BLACKVIEW Authorizing Store
431,"Планшет Lenovo Pad P11 или Xiaoxin Pad, 11 дюймов, Wi-Fi, 2K, 8 ядер, 6 + 128 ГБ, 4 + 64 ГБ","11 840,14","5,0",25,dodocool-official Store
432,"2022 черный 6 ГБ ОЗУ 128 Гб ПЗУ игровой планшет Octa Core 10 ""8MP 1280x800 полный экран Dual 2.5D стекло WIFI 4G FDD LTE телефонный планшет","6 239,54",,,delicate tablet store Store
433,"Нетбук легкий, портативный, 10,1 дюйма, S500, 1,5 ГГц, ARM Cortex-A9, Android 5,1, 1 Гб + 8 Гб/1024x600, черный, с европейской вилкой","7 075,36","4,0",7,iTechnology Life
434,"Графический планшет HUION HS611, 8192 уровня нажатия, стилус без батареи","6 258,46","4,8",194,HUION Store
435,"Планшет на Android 9,0, четыре ядра, экран 8 дюймов, 2 Гб + 32 ГБ","6 513,48",,,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
436,"Планшет Teclast P25 на Android 11, четыре ядра, экран 10,1 дюйма, 2 ГБ + 32 ГБ","6 935,24",,1,Teclast-Direct Store
437,"Планшет M33, 2022 мАч, 5000 Гб ПЗУ, Android 11, GPS, 128 дюйма","10 437,54",,,Global Smart Tablet Online Store
438,"Планшет X5, экран 8,1 дюйма, Android 128, десятиядерный ноутбук, 24 Мп + 48 МП, 6 ГБ 8000 ГБ, Google Play","6 725,76","5,0",23,Global Smart Tablet Online Store
439,"Чехол для планшета Samsung Galaxy Tab A 8,0 дюйма, 2019 дюйма, с ремешком на руку","1 461,45",,,Mascots Store
440,"M33 горячая Распродажа ПК 10,1 дюймовый WIFI 5000 мАч 128 Гб ROM Android 10 ноутбук телефон планшет GPS Google Play 4G сетевой планшет","10 437,54",,,Global Smart Tablet Online Store
441,"Планшет 17T Nланшет, 10,1 дюймов, Android 512, Google Play, 4G, LTE, ПК, SIM, GPS, Word Office, 12 Гб ОЗУ, Гб ПЗУ, 10 ядер, новый планшет WPS 5G Wifi","10 298,82",,,Global Smart Tablet Online Store
442,"Планшетный ПК P60, Android 11, MTK X30, Wi-Fi, 10,1 дюймов, GPS, 8600 мАч, нетбук с ручкой, 8 ГБ, 128 ГБ, Φ, 4G/телефон, ноутбук","9 971,64","4,0",2,FAUST Global Online Store
443,"Планшет на Android 11, 8000 мАч, Bluetooth 5,0, 8 дюймов, 6 + 128 ГБ","6 396,48",,2,FAUST Global Online Store
444,"Чехол для переноски R8 с поролоновым корпусом для планшета Lenovo 8 дюймов M8 FHD, bluetooth-модем OBD, Удлинительный кабель. Все в одной коробке.","1 110,45","5,0",20,Rhinowell136 Store
445,"Планшетный ПК P40, 10,1 дюйма, 512 ГБ, wifi, 8 ядер, камера 16 + 32 МП, Android 11, 8600 мАч, планшет Google Play","9 920,50",,,FAUST Global Online Store
446,"10,1-дюймовый Планшет Matepad Pro, поддержка двух SIM-карт, Android 7,85, ОЗУ 6 ГБ, ПЗУ 128 ГБ, 8000 мАч","7 097,08",,,FAUST Global Online Store
447,Новинка 7-дюймовый планшетный ПК Android четырехъядерный Google Play 3G телефонные звонки сим-карта Bluetooth Wi-Fi камера Android планшеты детские подарки,"3 687,96","5,0",3,SHENZHEN BDF Tablet Store
448,"Планшет S23, 10,1 дюйма, Android 10, Bluetooth, SIM, 6 ГБ, 128 ГБ, 8800 мАч, 10 ядер, 8 + 13 Мп, WPS + WIFI","6 550,61","5,0",2,LUKAS Global Store
449,"Новый защитный чехол для iPad Air4 9,7 10,9 дюйма, универсальный чехол для планшета iPad Pro 11 дюймов 2020, Чехол для iPad pro 12 9","1 042,49",,1,SASORIZA Samfun Store
450,"Планшет Blackview Tab 11, 10,36 дюйма, 8 + 128 ГБ, Android 11, 6580 мАч","13 500,56","4,9",129,BLACKVIEW Global Store
451,"Планшет Android M40 Pro, 8 ГБ ОЗУ 128 Гб ПЗУ, 10,1 дюймов, планшет 1920x1200, десятиядерный Android 11.0, планшеты со стандартной строкой, Двойной Wi-Fi планшетный ПК","9 906,48",,1,LSKDZ Tablet PC Store
452,"10,1-дюймовый планшет с 10-ядерным процессором MT6797 10, ОЗУ 6 ГБ, ПЗУ 2021 ГБ, Android 10,1","10 801,52",,1,Cg Direct Store
453,"Штепсельная Вилка стандарта ЕС/США, портативная нетбук Windows 10 10,1 дюйма, поддержка tf-карты с четырехъядерным процессором Intel/2 ГБ + 64 Гб/Wi-Fi/ BT/ HD","10 406,71",,1,High Tech Store
454,Графический планшет HUION 420,"1 459,35","4,8",325,HUION Official Store
455,"Планшет Alldocube Mix Plus, Windows 10 CORE M 7Y30 4 Гб RAM 128 ГБ ROM 10,6 1920*1080 SSD","10 438,94","5,0",6,ALLDOCUBE Digital Store
456,"BDF планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 4 Гб, ПЗУ 64 ГБ, Android 10,1","6 675,32","3,0",5,ShenZhen BDF Tablet Technology Co. Store
457,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 6 ГБ, ПЗУ 10,1 ГБ, Android 128, 4G LTE, Bluetooth","6 120,44",,,delicate tablet store Store
458,"Планшет P30HD на Android 11, восемь ядер, экран 2022 дюйма, 4 Гб + 64 ГБ","7 965,12","5,0",29,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
459,"Графический планшет HUION Kamvas Pro 24 4K UHD, 23,8 дюйма, 140% sRGB, 8192 уровня, безбатарейный дисплей, монитор для рисования на базе Android","91 014,25","5,0",47,HUION Official Store
460,"Lenovo Tab PLUS планшет, экран 11 дюймов, Восьмиядерный, 6 ГБ 128 ГБ","17 515,00","4,7",140,Panda- ZG Store
461,"Глобальная прошивка YUSUNOUL Tab P30 1920*1200 FHD IPS экран 4G LTE телефонный звонок Wifl 8G 128 Гб планшет Android 10,0 MaxPad 10,1 ""+ подарки","13 524,38","5,0",,Aloneer Store
462,"Планшет на Android 10, восемь ядер, экран 2022 дюйма, 3 ГБ + 32 ГБ","7 387,13","5,0",2,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
463,Оригинальный планшет Android 11 16 Гб ОЗУ 256 Гб ПЗУ планшет с двумя SIM-картами 4G сеть Wifi Google Play 2K HD Новые планшеты ПК,"8 479,36",,,Shop1100048106 Store
464,"11,5 дюймовый ЖК-планшет для письма, игрушки для детей, цифровой планшет для рисования, ЖК-полноэкранный волшебный графический планшет для ру...","1 229,55","4,9",33,DRAWBELIVE Official Store
465,"Lenovo Xiaoxin Pad P11 Plus планшет с восьмиядерным процессором Snapdragon 750G, ОЗУ 6 ГБ, ПЗУ 128 ГБ, 11 дюймов, Android 11","21 507,72","5,0",39,Xiaomi-Panda-YC Store
466,"Lenovo TianJiao планшет, экран 11 дюймов, 6 ГБ ОЗУ 128 Гб ПЗУ, Восьмиядерный","14 780,56",,,Computer Online Store
467,"Планшет BDF P30 Pro на Android 10,1, восемь ядер, экран 11,0 дюйма, 4 Гб + 64 ГБ","8 027,47","5,0",5,BDF BDF Tablet Global Store Store
468,"Планшет Lenovo Tab P11, глобальная прошивка, 4 Гб 64 ГБ, 11 дюймов, 2k, Восьмиядерный процессор Snapdragon 662, 7700 мАч, Android 10","12 540,04","4,9",631,realus Store
469,Графический планшет Veikk A50 для онлайн-обучения и обучения с 8192 уровнями пассивной ручки Android Поддерживаемые цифровые планшеты для рисования,"3 374,09","5,0",3,Graphic Tablet Drawing Store
470,"Планшетный ПК Android 10, Wi-Fi, ноутбук P60, 10 дюймов, WPS, десятиядерная клавиатура, отправка клавиатуры, 8 ГБ, 128 ГБ, планшет, GPS, Google Play, игровой планшет ...","9 584,21","5,0",2,LUKAS Global Store
471,"Планшет глобальная версия Teclast P30HD, 10,1 дюйма, 4 + 64 ГБ, Android 11","9 003,41","5,0",3,Teclast Flagship Store
472,"Планшет Blackview Tab 12 на Android 11, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","10 508,30","5,0",146,BLACKVIEW Official Store
473,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 6 ГБ, ПЗУ 10,1 ГБ, 2022 мАч, Android 10,0","6 280,18",,,delicate tablet store Store
474,"Противоударный полноразмерный силиконовый чехол для Samsung Galaxy Tab A8 10,5 дюйма 2021 X200 X205","1 269,49","5,0",135,Mascots Store
475,"Дешевый детский подарок Обучающий планшет для детей с 7-дюймовым экраном ОС Android 7,0 четырехъядерный 2 ГБ/16 Гб планшетный ПК mi pad 5","3 152,70",,1,BDF BDF Tablet Global Store Store
476,"Планшет Alldocube iPlay10 Pro, 10,1 дюйма, Wi-Fi, Android 9,0, HDMI, MT8163, 4 ядра, 3 + 32 ГБ, 1200*1920 IPS","6 235,34","4,5",4,ALLDOCUBE Digital Store
477,"10,1-дюймовый планшет с четырёхъядерным процессором, ОЗУ 2022 ГБ, ПЗУ 32 ГБ, 1/2x10,1","5 836,00","4,9",140,DIGITALTOOLS Technology Ltd. 
478,"Планшет Lonwalk X20, 10 дюймов, Android 9,0, 1920x1200, IPS, 4G, телефонные звонки, 6 ГБ ОЗУ, 128 Гб ПЗУ, Type-C, GPS, Wi-Fi, PUBG-игры","21 717,20","5,0",3,Walk Tablet Store
479,"Защитный зажим для планшета iPad Pro 12,9, чехол для 2020 Pro 11 2021 M1, чехол тройного сложения, Магнитный чехол для Air 4 Air 5, пленка","1 011,67","4,9",1341,EGYAL Accessories Store
480,"Планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 4 Гб, ПЗУ 64 ГБ, Android 9, Google Play, 3G, Wi-Fi, Bluetooth, Type-C","6 130,25",,2,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
481,"Планшет Hipad Pro на Android 10,1, восемь ядер, экран 9,0 дюйма, 4 Гб + 64 ГБ","6 025,16","4,5",56,BDF BDF Tablet Global Store Store
482,"Glavey 8-дюймовый планшет с четырёхъядерным процессором TM800, ОЗУ 1 ГБ, ПЗУ 16 ГБ, Android 5,0, 1280x800","3 292,12","5,0",13,DIGITALTOOLS Technology Ltd. 
483,"Blackview Tab 10 Pro планшет на Android 11, восемь ядер, экран 10,1 дюйма, 8 ГБ + 128 ГБ","16 813,70","5,0",5,Creativehome
484,"Компактный чемодан R10 с противоударным поролоновым корпусом для планшетного сканера OBD2, адаптера и удлинительного кабеля, все в одной короб...","1 474,76","5,0",4,Rhinowell136 Store
485,Global ROM Lenovo Tab P11 K11 или Xiaoxin Pad 11-дюймовый ЖК-экран 2K Планшет Android 6 ГБ 128 ГБ Qualcomm Snapdragon 662 7700 мАч WiFi,"13 380,76","4,7",49,Lenovo Official Store
486,"Планшетный ПК с навигацией Navitel T737 PRO 7"" Android 9.0 3G","8 990,00",,,NAVITEL Store
487,"Глобальная версия планшета Xiaomi Pad 5 Snapdragon 860 120 Гц 11 дюймов WQHD + 2,5 K ЖК-дисплей 6G 128G/256G 22,5 W быстрое зарядное устройство 8720mAh","24 661,12","4,8",150,Dragon-X Store
488,"Планшет на Android 10,1, восемь ядер, экран 128 дюйма, 8 ГБ + 10,0 ГБ","6 165,28",,,Gifts Tablet Pc Store
489,"Графический планшет VEIKK A30, 10x6 дюймов, Поддержка Android, Mac, Linux","3 668,34","5,0",35,Graphic Tablet Drawing Store
490,"Детский планшет weeliaksi, 8 дюймов, Android 11, 1280x800, IPS, 2 + 32 ГБ, 4 ядра, 4500 мА · ч, Wi-Fi, 6 дюймов, с подставкой","5 398,82","5,0",3,weelikeit Official Store
491,"Планшет на Android 9, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","5 912,36","5,0",3,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
492,"Планшет с 11 дюймовым дисплеем, ОЗУ 12 Гб, ПЗУ 512 ГБ, Android 10,0","7 356,30",,1,Shop1100048106 Store
493,"BDF 2022 новый 10,1 дюймовый планшетный ПК IPS 4 ГБ ОЗУ 64 Гб ПЗУ Восьмиядерный 4G LTE сетевые звонки Bluetooth WiFi GPS Pro планшет Android 11,0","7 532,85","5,0",2,ShenZhen BDF Tablet Technology Co. Store
494,"Графический планшет HUION HS611, 3 цвета, цифровой планшет для рисования, мультимедийные клавиши, медиа-панель, стилус без батарейки с функцией на...","5 280,42","4,9",301,HUION Store
495,"10-дюймовый планшет с четырёхъядерным процессором 3G, ОЗУ 6 ГБ, ПЗУ 2022 ГБ, 5 МП, Android 128","6 239,54",,,delicate tablet store Store
496,"Планшет Blackview Tab 11 DK032, 8 + 128 ГБ, 10,36 дюйма, 2K, 6580 мАч","13 936,34","4,9",115,Vshop
497,Графический планшет WACOM Intuos Pro Medium Paper Edition (PTH-660P) Ростест (EAC) черный,"35 300,00",,,Shop-device Store
498,"Lenovo XiaoXin Pad Pro планшет, Восьмиядерный, 6 ГБ 128 ГБ, экран 11,5 дюйма","21 656,95",,,Samsung1 Earphone Authentication Store
499,"Светодиодная доска для рисования, детские игрушки для рисования, 3 уровня, планшет для письма с регулируемой яркостью, образовательная игра ...","692,19","5,0",10,"RainbowTechnology Co.,Ltd Store"
500,"Планшет Blackview TAB 10 Pro, 10,1 дюйма, 8 + 128 ГБ, 1200x1920, Android 11, 6580 мА · ч, 30 Вт","14 501,72","4,7",31,BLACKVIEW Official Store
501,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 6 ГБ, ПЗУ 10,1 ГБ, Android 128, 4G LTE","5 828,99",,,Gifts Tablet Pc Store
502,Facebook GPDMicro ПК 6 дюймов Windows 10 Pro 8 Гб RAM / 256 ГБ ROM мини ноутбук карманный компьютер,"29 586,34",,,HIPERDEAL Smarter Life Store
503,"Новинка, планшетофон, Android 11,0, 10 ядер, 12 Гб ОЗУ, 512 Гб ПЗУ, 1920*1200, две SIM-карты, GPS, 10-дюймовый планшетный ПК","12 610,10",,1,WanChaoRui Store
504,"Чехол с защитой от падения для Apple iPad Pro 11 2021/2020, чехол для планшета, вращающаяся подставка, вертикальная поддержка Air 5/4 10,9 дюйма 2022","1 260,38",,,Practical Design Store
505,"10-дюймовый планшет глобальная версия M40 Pro, Android, 12 Гб ОЗУ, 512 Гб ПЗУ, планшеты 4G, сеть 1920x1200, десять ядер, Type-C, телефон, планшетный ПК","9 975,84",,,WLWY Store
506,"Планшетный ПК 12 Гб ОЗУ + 512 Гб ПЗУ M50 планшетный компьютер android 10 дюймов электронные Планшеты Android 11,0 планшетный 10-ядерный планшет распродажа","11 159,86",,,LSKDZ Tablet PC Store
507,"Новый Популярный обновленный планшет 10,1 дюймов 6G + 128 Гб, двойной Wi-Fi ПК Android 9,0, двойная SIM-карта, телефон, планшет, подарки","6 163,88",,,Gifts Tablet Pc Store
508,"5G Wi-Fi Планшеты планшетный ПК 10 дюймов Android 8,0 1920*1200 10 Deca Core, размер экрана MTK6797 6 ГБ Оперативная память 128 Гб Встроенная память Тип-C GPS Wi-Fi Поддерж...","12 374,70","5,0",3,Science JNMD Store
509,"Планшет Графический детский портативный с ЖК-дисплеем, 8,5/12 дюймов","331,54","5,0",17,LECSION Store
510,"Планшет на Android 8800, экран 10,1 дюйма, 512 ГБ","10 527,92",,,Tablet PC Global Version Store
511,"Планшет R10 MTK6762 с двумя SIM-картами, 10,1 дюйма, 512 ГБ, Android 11","8 617,38",,,Global Smart Tablet Online Store
512,"Планшет 17T Nланшет Android 8,1 Google Play 4G LTE PC SIM GPS Word Office 6 ГБ ОЗУ 128 Гб ПЗУ 10 ядер новая стандартная деталь Wifi 10,1 дюймовая панель","9 878,46",,,Global Smart Tablet Online Store
513,"Планшет игровой V96, 6000 мАч, 9,6 дюйма, 8 + 128 ГБ, две Sim-карты","8 337,14",,,Global Smart Tablet Online Store
514,"Графический планшет VEIKK VK1060Pro, 10x6 дюймов, 8192 уровня, ручка без батареи, Поддержка Android, Windows, Mac, цифровой планшет для рисования","4 640,07",,1,Graphic Tablet Drawing Store
515,"10,1-дюймовый Планшет M33 WIFI 10,1 мАч 6000 Гб ROM Android 11 GPS Google Play 4G","11 576,71",,,Global Smart Tablet Online Store
516,"Планшетный ПК T16, десятиядерный, Android 11, MTK X30, 10,1 дюймов, GPS, 8600 мАч, нетбук, 12 Гб, 512 ГБ, 4G/телефон, ноутбук","9 971,64",,,FAUST Global Online Store
517,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 12 Гб, ПЗУ 8000 ГБ, Android 10","6 032,17","4,4",18,FAUST Global Online Store
518,"7,1 дюймовый планшет K50 Android 12 Google Play 12 ГБ 512 Гб WIFI 8600 мАч 24 + 48 Мп нетбук две SIM-карты Deca Core Qualcomm 870 распознавание лица","5 826,89",,1,FAUST Global Online Store
519,"Чехол для планшета с сенсорной панелью для iPad Pro12.9 2021 11 Air3 Air4 10,2 10,5 10,9 дюймов, защитный чехол для планшета, клавиатура для ipad","3 677,45","3,7",14,SASORIZA Samfun Store
520,"Планшет S7 +, экран 8,1 дюйма, 8000 мАч, 128 Гб ПЗУ, WPS, на базе Android 10,1, камера 16 + 32 МП, Wi-Fi, Google Play","6 802,83","5,0",16,FAUST Global Online Store
521,"Планшет на Android 9, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","5 744,92","5,0",2,SHENZHEN BDF Tablet Store
522,"2022 оригинальный промышленный Прочный планшетный ПК Kcosit K7G Windows 10 Pro Win10 Intel N4120 10,1 дюймов HD 8 ГБ ОЗУ 128 Гб WiFi RS232 USB 3,0","34 148,65","5,0",11,KT Technology
523,"Оригинальный игровой Планшет Lenovo LEGION Y700 Legion 2022, 8,8 дюйма, 6550 мАч, 45 Вт, зарядка 2560*1600, планшет для одной руки","36 562,91","4,7",72,Lenovo Online Store
524,"Противоударный чехол для Samsung Galaxy Tab A7 10,4 2020 дюймов","1 541,32",,,Mascots Store
525,"Планшет, 2022 дюйма, 6 + 10,1 ГБ, 4G, Wi-Fi, Android 128","6 163,88",,,Gifts Tablet Pc Store
526,"ALLDOCUBE iPlay 40 Pro планшетный ПК 10,4 дюйма 2000*1200 IPS Android 11 8 Гб RAM 256 ГБ ROM Octa Core T618 4G Lte телефонные звонки планшеты","15 179,20","5,0",5,ALLDOCUBE Flagship Store
527,"Планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 6 ГБ, ПЗУ 2022 ГБ, Android 10,1, 2-мя слотами для SIM-карт","6 088,21","5,0",11,Gifts Tablet Pc Store
528,"Тачскрин для Asus ME175CG MeMo Pad 7 , 5472L FPC-1 Rev.2 черный","614,00",,1,sota-service Store
529,"Цифровой графический планшет ARTISUL A1201, 10x6,3 дюймов, доска для рисования и игр OSU с 8192 уровнями, ручка без батареи","3 432,24","5,0",4,ARTISUL Official Store
530,"CHUWI HiPad планшет на Android 11, восемь ядер, Unisoc T618, экран 10,1 дюйма, 6 ГБ LPDDR4, 128 ГБ eMMC планшет для игр и детей","13 824,94",,5,CHUWI Official Store
531,"Планшет 10 дюймов, 8 ядер, 4G, 6 ГБ + 64 ГБ, Android 10,0","13 999,00",,1,Market Lid Store
532,"Планшеты Xiaomi Mi Pad 5, глобальная прошивка, 128 ГБ/256 ГБ, процессор Snapdragon 860, экран 5 дюймов 2,5 K, планшет, 13 МП, аккумулятор 8720 мАч, китайская версия","21 298,24","4,9",133,Xiaomi Live Store
533,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 8 Гб, ПЗУ 10,1 ГБ, Android 11","11 597,73",,,LSKDZ Tablet PC Store
534,"100% оригинал, стилус Xiaomi, записывающий скриншот, 240 Гц, 152 мм, 18 мин, полностью заряженный планшет, умная ручка для Mi Pad 5 и 5 Pro","3 659,23","5,0",112,Wisetech Online Store
535,"Планшет 10.1 дюймовая сим-карта Дюймов, двойная камера 9,0*1280 IPS, wifi, GPS, Android 800, Google play, 10-дюймовый планшет для детей, подарок","9 973,04",,,WLWY Store
536,"Планшет Alldocube iPlay 40 H, 10.4 дюймов, 8 + 256 ГБ, Unisoc T618 8 ядер, Android 11, 2000*1200 IPS технология полного прилегания высокочистый экран, 4G LTE позвонить, играть в...","13 310,70","4,9",126,ALLDOCUBE Digital Store
537,"Новинка 2022, планшетный ПК Pro Android 9,0, умный ноутбук, 10,1 дюйма, ОЗУ 6 Гб ПЗУ, 128 ГБ ОЗУ, 4G, две SIM-карты, Ультратонкий экран","6 280,18","5,0",1,delicate tablet store Store
538,"Планшет Google Play на Android 2022, восемь ядер, экран 9,0 дюйма, 6 ГБ + 10,1 ГБ","6 239,54",,,delicate tablet store Store
539,"Luxury Case For Microsoft Surface Pro 8 13""2021 Tablet Case Pu Leather Cover Surface Pro 7 6 5 4 Go 1 2 3 Business Sleeve Fundas","1 188,92",,2,Greliana Outlet Store
540,"8-дюймовый планшет с четырёхъядерным процессором, ОЗУ 1 ГБ, ПЗУ 16 ГБ, Android 7,1","4 317,10","5,0",34,Tablet inventory Store
541,"Планшет глобальная версия, 10-дюймовый, 10-ядерный, 10,1 дюйма, Android, 13 МП, GPS, 4G","8 903,22",,,Nenmone Official Store
542,"Планшет Teclast P80, 8 дюймов, Android 10, AllwinnerA133, двухдиапазонный, Wi-Fi, 1280x80 0 IPS, четыре ядра, Bluetooth 5,0, 2 Гб ОЗУ, 32 Гб ПЗУ","5 325,96","5,0",7,Teclast official-Global Store
543,"Планшет с 10-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 6 ГБ, ПЗУ 32 ГБ, 5,0 D, Android 9,0","14 501,72",,2,"Shenzhen HongyangTechnology Co., Ltd."
544,"Чехол для Lenovo Tab P11 Plus, чехол для детского планшета EVA, чехол для планшета Lenovo Tab P11, искусственная кожа, 11 дюймов, безопасный, с защитой от паден...","807,79","4,9",328,XunyLyee Store
545,"Nenmon Tab K50 планшет с 5,5-дюймовым дисплеем, восьмиядерным процессором MT6750, ОЗУ 4 Гб, ПЗУ 64 ГБ, 13 МП + 5 МП, 4G LTE, GPS","10 312,13",,,Nenmone Official Store
546,"Планшет на Android 10, восемь ядер, экран 2022 дюйма, 4 Гб + 64 ГБ","7 160,13","3,5",4,ShenZhen BDF Tablet Technology Co. Store
547,"Нетбук 10,1 дюйма Intel Quad Corer 32 Гб ультратонкий светильник, нетбук Intel Z8350 CPU PC HDMI WiFi USB Windows10","9 955,53","4,9",34,SZ BDF TabletS Store
548,"Смартфон Snapdragon 845, планшетный ПК, Android 11, 10,1 дюйма, HD, 4K, 8 + 128 ГБ","10 930,76",,,WLWY Store
549,"Чехол для планшета с сенсорной панелью для iPad Pro11 air3 10,2 9,7 10,5 12,9 дюймов, защитный чехол для планшета ipad, чехол для клавиатуры","2 745,65",,5,SASORIZA Samfun Store
550,"Новый Популярный 2022 дюймовый планшет 6G + 10,1 ГБ Android 128 Восьмиядерный HD WiFi Две SIM-карты Бесплатная доставка планшет Android 9,0","6 163,88","5,0",1,Gifts Tablet Pc Store
551,2022 новый игровой планшет Android 11 12 Гб RAM + 512 ГБ ROM десятиядерный 4G сеть 5GWifi планшетный ПК,"9 975,84",,,WLWY Store
552,"Планшет на Android 9, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","6 187,70","5,0",15,SHENZHEN BDF Tablet Store
553,"Новая распродажа, док-клавиатура 11,6 дюйма для планшета G12 Next Book 2 в 1","1 733,98","5,0",9,Tablet inventory Store
554,"Чехол для iPad 9,7 2017 2018, сверхмощный противоударный чехол для детей, чехол для планшета для iPad Pro 9,7 дюйма 5-го поколения с плечевым ремнем","1 593,86",,,Mascots Store
555,"2022 супер 2.5D стекло 6G + 128 Гб планшетный ПК Google Play 10,1 дюймов Android 9,0 Восьмиядерный 4g Смартфон Android 9,0 GPS WIFI планшеты","6 088,21",,2,Gifts Tablet Pc Store
556,"Teclast M16 10,1-дюймовый планшет с десятиядерным процессором Helio X27, ОЗУ 4 Гб, ПЗУ 11,6 ГБ, 128 мАч","9 037,74","4,6",44,Teclast Official Store
557,"Планшет Xiaomi 4, Оригинальный планшет HD, процессор Snapdragon 660, AIE, Bluetooth 5,0, Аккумулятор 6000 мА · ч","15 938,65","5,0",24,China Seagates Authentication Store
558,"Планшеты 2 в 1, 10,1-дюймовый экран Android игровой планшетный компьютер Helio X27, десятиядерный Ips G + G 10,8*2560, 2k экран, клавиатура Type-C","10 744,40","4,8",5,lenmon tablets Store
559,"Планшет Графический Artisul D16 PRO, 15,6 дюйма, с клавишами быстрого доступа и циферблатом","19 714,88",,1,ARTISUL Official Store
560,"Планшет Alldocube iplay40 H, Android 11, 8 + 128 ГБ, 10,4 дюйма, 2K","13 310,70","4,6",11,ALLDOCUBE Direct Store
561,"Blackview Tab 10 Pro планшет, экран 10,1 дюймов, 8 Гб ОЗУ 128 Гб ПЗУ, Android 11, MT8788V, 6580 мАч, 30 Вт","14 606,11","5,0",12,Vshop
562,[Официальная гарантия] планшет Xiaomi Pad 5 6+128 Гб | Дисплей WQHD+ 120Гц | Аккумулятор 8720 мА-ч(тип.),"27 990,00","4,8",14,Shop912178360 Store
563,"Притомья K7 7 дюймов Детские Планшеты Android 10,0 ПК 1 Гб Оперативная память 16 Гб Встроенная память 4 ядра Планшеты Wi-Fi, Bluetooth, Dual Камера с Детские пл...","5 229,98",,1,PRITOM Global Store
564,"Чехол для Realme Pad 10,4 дюйма, тонкий трехскладной Умный Магнитный чехол для планшета Realme Pad 2021 10,4, защита от падения, чехол + подарок","580,80","4,6",30,Bangweey HminSen Store
565,"Планшет Pro на Android 10,1, восемь ядер, экран 9,0 дюйма, 4 Гб + 64 ГБ","5 674,86","5,0",14,ShenZhen BDF Tablet Technology Co. Store
566,"Быстрая доставка, телефон с планшетом realme на 24 часа, 4 ГБ, 64 ГБ, Helio G80, дисплей 10,4 дюйма WUXGA +, широкоугольная камера 8 Мп, 7100 мАч","17 094,64","4,4",20,realme Official Online Store
